Collection Unique ID,Suborder,Family,Species name,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,Apex ratio FW,Apex ratio HW,Tip angle FW (°),Tip angle HW (°),Scale calib factor (px/mm),North_America
WRK-WS-00478,Anisoptera,Macromiidae,Macromia magnifica,318.111,380.247,42.302,40.386,42.312,40.704,9.472,11.853,10.171,12.308,0.414957479,0.055122205,-0.015605571,-0.145380628,0.670135276,0.680137575,108.3587636,103.4339257,94.488,TRUE
WRK-WS-00658,Anisoptera,Macromiidae,Macromia magnifica,333.236,408.537,43.476,41.677,43.582,42.545,9.546,12.383,9.927,13.123,0.538610976,0.057711443,-0.013319902,-0.133873732,0.699360341,0.646774194,114.1266274,102.5123463,47.244,TRUE
WRK-WS-00659,Anisoptera,Macromiidae,Macromia magnifica,355.405,434.457,44.26,41.741,44.26,42.63,10.097,12.742,10.562,13.631,0.419416547,0.106256207,-0.016794876,-0.150112373,0.659318637,0.650621118,110.0646377,106.5787816,47.244,TRUE
WRK-WS-00643,Anisoptera,Macromiidae,Macromia margarita,483.469,568.762,53.658,51.393,53.742,51.626,11.367,13.78,11.959,14.965,0.460023631,0.311603116,-0.009386157,-0.10760388,0.672566372,0.680339463,113.0851516,103.8847944,47.244,TRUE
WRK-WS-00646,Anisoptera,Macromiidae,Macromia margarita,421.22,498.282,49.678,48.133,49.678,48.324,10.52,12.742,10.816,13.674,0.454196847,0.042487954,-0.015501245,-0.116723704,0.649706458,0.599071207,115.3460828,109.8080271,47.244,TRUE
WRK-WS-00155,Anisoptera,Macromiidae,Macromia pacifica,367.59,426.157,45.339,43.053,45.339,43.836,10.022,11.8,10.478,12.478,0.428804855,0.045388701,-0.006488206,-0.116303724,0.64040404,0.675996607,112.4286542,107.9006964,94.488,TRUE
WRK-WS-00156,Anisoptera,Macromiidae,Macromia pacifica,334.017,380.745,43.741,41.074,43.879,42.005,9.366,11.113,10.012,11.864,0.474191992,0.054925674,-0.001555568,-0.093124392,0.670190275,0.627118644,114.6123561,107.9640232,94.488,TRUE
WRK-WS-00662,Anisoptera,Macromiidae,Macromia pacifica,331.892,390.22,43.963,42.587,44.09,42.651,9.25,11.472,9.673,12.129,0.49543927,0.041687345,-0.016316248,-0.12632441,0.647702407,0.595113438,116.2465655,102.8731886,47.244,TRUE
WRK-WS-00668,Anisoptera,Macromiidae,Macromia taeniolata,459.496,542.916,51.52,49.445,51.583,49.657,11.451,13.526,11.684,14.774,0.513336069,0.361040068,-0.000864403,-0.108180748,0.655797101,0.650429799,112.2050014,104.9016413,47.244,TRUE
WRK-WS-00159,Anisoptera,Macromiidae,Macromia taeniolata,355.227,405.357,45.318,42.789,45.646,43.222,9.768,11.853,10.276,12.891,0.494783214,0.034524976,-0.003030127,-0.123033956,0.685890834,0.615763547,113.2493362,98.17927578,94.488,TRUE
WRK-WS-00664,Anisoptera,Macromiidae,Macromia taeniolata,481.725,562.118,54.652,52.303,54.695,52.345,10.943,13.483,11.197,14.33,0.49496904,0.032349373,-0.011496086,-0.116879374,0.606805293,0.604135894,112.026837,103.2825541,47.244,TRUE
WRK-WS-00667,Anisoptera,Macromiidae,Macromia taeniolata,439.851,507.839,50.927,49.128,50.991,49.128,10.816,13.568,10.964,14.499,0.489829805,0.039207238,-0.020573201,-0.108711057,0.640926641,0.569343066,111.5492988,104.7613624,47.244,TRUE
MLM-000004,Anisoptera,Petaluridae,Tachopteryx thoreyi,549.573,693.378,54.187,51.985,55.478,53.785,12.7,16.616,13.568,17.272,0.431133155,0.312475403,0.030817776,-0.09912879,0.567862715,0.612745098,115.9694636,109.1742343,47.244,TRUE
MLM-000001,Anisoptera,Petaluridae,Tachopteryx thoreyi,519.325,634.877,53.573,49.89,54.547,52.112,12.002,15.748,12.806,16.341,0.590221187,0.33509342,0.032801487,-0.088562392,0.485950413,0.580310881,122.9020353,111.2331552,47.244,TRUE
WRK-000020,Anisoptera,Petaluridae,Tachopteryx thoreyi,516.697,620.637,52.536,49.361,52.769,50.334,11.959,15.642,13.06,16.32,0.453269154,0.270815812,-0.00632513,-0.132992839,0.546191248,0.601815824,114.8128569,105.3636321,47.244,TRUE
WRK-000022,Anisoptera,Petaluridae,Tachopteryx thoreyi,502.755,618.838,52.938,50.673,52.98,51.308,11.578,15.621,12.404,16.002,0.399920096,0.261138614,-0.011827663,-0.13687797,0.552901024,0.62962963,114.2350621,104.2829139,47.244,TRUE
WRK-000021,Anisoptera,Petaluridae,Tachopteryx thoreyi,482.789,593.887,50.842,48.027,51.054,48.81,11.451,15.409,12.467,16.214,0.554726368,0.227666956,-0.011752942,-0.143668493,0.533106961,0.577023499,117.3807069,108.3377982,47.244,TRUE
MLM-000023,Anisoptera,Petaluridae,Tachopteryx thoreyi,506.345,623.12,53.806,50.546,54.991,52.007,11.599,15.748,12.34,16.468,0.578137029,0.28001628,0.022774919,-0.126331125,0.512864494,0.588688946,113.8292784,103.124171,47.244,TRUE
MLM-000003,Anisoptera,Petaluridae,Tachopteryx thoreyi,497.363,612.954,53.425,49.572,54.398,50.398,11.599,15.6,12.383,16.193,0.601167315,0.239395212,0.026756012,-0.14924074,0.543589744,0.647058824,114.4280097,106.7372522,47.244,TRUE
MLM-000002,Anisoptera,Petaluridae,Tachopteryx thoreyi,438.464,540.076,50.969,47.456,52.155,49.318,10.668,14.266,11.409,15.473,0.604301948,0.273819743,0.023975779,-0.111455979,0.52690167,0.559507524,115.1254973,102.6365018,47.244,TRUE
WRK-WS-00836,Anisoptera,Petaluridae,Tachopteryx thoreyi,501.873,665.84,53.065,51.171,53.626,52.314,11.599,16.457,12.562,17.664,0.599565818,0.275743476,0.011238931,-0.153783542,0.589721988,0.631515878,114.3616101,103.2377846,94.488,TRUE
WRK-WS-02328,Anisoptera,Petaluridae,Tachopteryx thoreyi,556.069,727.74,56.039,52.98,56.949,54.271,12.308,17.304,13.24,18.606,0.615498978,0.227964119,0.023307209,-0.149895011,0.574740208,0.613196815,114.461011,100.0851213,94.488,TRUE
MLM-000005,Anisoptera,Petaluridae,Tanypteryx hageni,271.218,336.584,37.994,35.179,38.904,36.428,9.144,11.409,9.694,12.615,0.619151251,0.331202789,0.051653339,-0.087649787,0.541484716,0.568791946,119.9432921,112.0811896,47.244,TRUE
MLM-000007,Anisoptera,Petaluridae,Tanypteryx hageni,255.877,319.487,37.825,35.221,38.164,36.386,8.446,10.816,8.911,11.621,0.628397116,0.326934264,0.030890694,-0.095603896,0.565320665,0.593806922,123.8556266,117.7505186,47.244,TRUE
MLM-000006,Anisoptera,Petaluridae,Tanypteryx hageni,255.297,314.082,37.38,34.629,37.91,35.751,8.297,11.007,9.335,12.34,0.63093244,0.239786856,0.026285201,-0.115803879,0.573696145,0.566037736,119.6281521,109.2802686,47.244,TRUE
RWG-000069,Zygoptera,Amphipterygidae,Amphipteryx agrioides,188.477,168.443,36.83,35.412,38.756,36.491,6.646,6.498,6.689,6.668,0.714363736,0.607888631,0.121178981,0.130146085,0.42721519,0.504761905,137.6011859,134.6882764,47.244,FALSE
47100,Zygoptera,Calopterygidae,Calopteryx aequabilis,238.325,225.856,34.205,32.427,35.772,34.269,9.038,9.038,9.44,9.398,0.631360947,0.675108091,0.121094341,0.13729223,0.621076233,0.558558559,130.336272,132.3391652,47.244,TRUE
20974,Zygoptera,Calopterygidae,Calopteryx aequabilis,215.576,206.521,32.935,31.411,34.078,32.703,8.509,8.742,8.763,8.827,0.669565217,0.697734628,0.114916256,0.142465854,0.644927536,0.580335731,130.6398522,133.6914229,47.244,TRUE
RWG-000074,Zygoptera,Calopterygidae,Calopteryx aequabilis,264.267,253.005,34.523,32.639,35.941,34.523,9.737,9.885,10.16,10.372,0.676089517,0.675659105,0.109122519,0.135591321,0.629166667,0.579591837,129.9121175,134.7267488,47.244,TRUE
RWG-000073,Zygoptera,Calopterygidae,Calopteryx aequabilis,249.303,239.729,34.671,32.216,36.259,34.163,9.567,9.716,9.589,9.927,0.77408056,0.635687732,0.142962819,0.153085001,0.578366446,0.562899787,131.492744,133.916864,47.244,TRUE
44747,Zygoptera,Calopterygidae,Calopteryx aequabilis,274.458,264.66,36.936,35.158,37.867,36.237,9.525,9.61,9.885,9.779,0.631637787,0.670560748,0.078529645,0.100638171,0.605995717,0.601731602,126.7223252,130.9937332,47.244,TRUE
47101,Zygoptera,Calopterygidae,Calopteryx aequabilis,236.353,228.018,33.549,31.919,34.332,33.147,9.186,9.186,9.546,9.356,0.643033292,0.627713921,0.093140196,0.118273533,0.618625277,0.599547511,126.0949254,132.5330623,47.244,TRUE
WRK-WS-01331,Zygoptera,Calopterygidae,Calopteryx aequabilis,263.239,265.214,35.02,33.211,35.338,34.195,9.726,10.192,9.959,10.382,0.646600779,0.666047663,0.086363877,0.109275558,0.624867163,0.588175331,126.9165956,132.4629808,94.488,TRUE
WRK-WS-01337,Zygoptera,Calopterygidae,Calopteryx aequabilis,272.206,275.549,35.454,34.121,35.803,34.914,9.948,10.435,10.266,10.53,0.639668933,0.663837527,0.080648976,0.118656274,0.602061856,0.544723618,126.3594841,133.7470736,94.488,TRUE
RWG-000071,Zygoptera,Calopterygidae,Calopteryx aequabilis,233.743,237.016,34.459,32.258,34.883,33.274,8.848,9.546,9.229,9.737,0.651092233,0.639949109,0.10576744,0.136713344,0.621559633,0.6,128.1134562,134.5191105,47.244,TRUE
RWG-000072,Zygoptera,Calopterygidae,Calopteryx aequabilis,220.821,227.735,30.247,29.316,31.856,30.628,9.546,10.139,9.906,10.287,0.635215947,0.664823773,0.147265909,0.150973101,0.638888889,0.617283951,132.227368,134.6724842,47.244,TRUE
24363,Zygoptera,Calopterygidae,Calopteryx aequabilis,223.474,226.467,32.343,30.671,32.957,31.835,8.89,9.673,9.271,9.948,0.667951188,0.668218085,0.095764874,0.127495451,0.652968037,0.625531915,129.3503517,132.270561,47.244,TRUE
30495,Zygoptera,Calopterygidae,Calopteryx aequabilis,230.877,230.899,33.02,31.602,33.761,32.872,8.89,9.292,9.398,9.673,0.679623825,0.657437218,0.094850599,0.120112206,0.644144144,0.612691466,130.7177229,133.878975,47.244,TRUE
47104,Zygoptera,Calopterygidae,Calopteryx aequabilis,223.704,221.364,32.491,30.946,32.872,31.623,8.805,9.186,9.186,9.398,0.627817128,0.641900937,0.085197704,0.105099716,0.594470046,0.623873874,128.3150782,133.3918206,47.244,TRUE
49203,Zygoptera,Calopterygidae,Calopteryx aequabilis,229.055,231.906,32.512,30.967,33.105,31.814,8.996,9.525,9.44,9.652,0.659846547,0.767797738,0.090480644,0.111447852,0.616591928,0.627192983,129.085746,134.5898743,47.244,TRUE
WRK-WS-01332,Zygoptera,Calopterygidae,Calopteryx aequabilis,241.83,247.839,34.121,32.163,34.385,32.946,9.123,9.716,9.652,9.948,0.637426901,0.622229361,0.079891937,0.099717558,0.597587719,0.562765957,126.1541463,131.7224114,94.488,TRUE
WRK-WS-01334,Zygoptera,Calopterygidae,Calopteryx aequabilis,253.335,239.145,33.898,31.919,34.216,32.84,9.641,9.419,9.832,9.546,0.632848747,0.6377699,0.08568467,0.102421516,0.592034446,0.557649667,128.6791397,131.8304939,94.488,TRUE
WRK-WS-01335,Zygoptera,Calopterygidae,Calopteryx aequabilis,252.367,246.051,33.528,32.237,33.888,33.221,9.726,9.61,10.107,9.832,0.614615865,0.685887225,0.101258756,0.112800101,0.654450262,0.587728741,127.715227,132.6377871,94.488,TRUE
WRK-WS-01336,Zygoptera,Calopterygidae,Calopteryx aequabilis,268.575,257.469,33.846,32.152,33.962,32.798,10.044,10.086,10.478,10.276,0.591461515,0.678606002,0.07878601,0.088959228,0.605050505,0.560247168,127.996867,132.0867396,94.488,TRUE
WRK-WS-01339,Zygoptera,Calopterygidae,Calopteryx aequabilis,233.377,233.146,32.851,31.253,32.999,31.697,9.102,9.504,9.525,9.641,0.625400898,0.658430718,0.075899631,0.103441874,0.616666667,0.603732163,128.8073293,132.9181444,94.488,TRUE
WRK-WS-01340,Zygoptera,Calopterygidae,Calopteryx aequabilis,257.703,259.664,34.205,32.353,34.481,33.401,9.747,10.34,10.065,10.456,0.60742787,0.644169835,0.086586448,0.113058418,0.608832808,0.542510122,126.8953498,132.2594668,94.488,TRUE
45810,Zygoptera,Calopterygidae,Calopteryx amata,257.949,249.061,37.359,36.153,38.079,36.999,8.573,8.382,9.102,8.594,0.527515286,0.684782609,0.064700863,0.076380173,0.602325581,0.522167488,125.2588886,134.3416032,47.244,TRUE
47108,Zygoptera,Calopterygidae,Calopteryx amata,296.592,287.869,38.354,36.767,39.391,37.994,9.843,9.737,10.118,9.97,0.595378829,0.597771588,0.089918558,0.097078609,0.60041841,0.554140127,132.2862558,135.5398626,47.244,TRUE
45912,Zygoptera,Calopterygidae,Calopteryx amata,264.968,259.51,38.396,36.978,38.926,37.931,8.594,8.848,9.017,8.975,0.578575313,0.661830357,0.057773946,0.082175487,0.589201878,0.580188679,127.7520831,131.5037799,47.244,TRUE
45606,Zygoptera,Calopterygidae,Calopteryx amata,273.238,259.397,40.09,38.312,40.471,39.053,8.488,8.234,8.954,8.403,0.57792887,0.596747968,0.047786516,0.06410749,0.619385343,0.528967254,129.1721946,135.20149,47.244,TRUE
20973,Zygoptera,Calopterygidae,Calopteryx amata,298.882,283.683,40.026,38.523,40.746,39.73,9.504,9.102,9.821,9.377,0.651428571,0.603090037,0.087470721,0.101405564,0.609913793,0.525959368,130.616707,136.461092,47.244,TRUE
41798,Zygoptera,Calopterygidae,Calopteryx amata,286.126,272.953,40.471,38.841,41,39.645,8.827,8.594,9.208,8.827,0.634486319,0.722370529,0.068232448,0.083057196,0.579310345,0.498800959,129.5102057,133.9791148,47.244,TRUE
RUN-012433,Zygoptera,Calopterygidae,Calopteryx amata,219.894,214.308,35.094,33.888,35.518,35.031,7.811,7.684,8.213,7.98,0.594159714,0.598187311,0.06916902,0.092626682,0.605670103,0.564986737,132.1983299,135.3544822,47.244,TRUE
46752,Zygoptera,Calopterygidae,Calopteryx amata,229.014,224.666,36.216,35.243,36.724,35.941,8.149,7.768,8.784,8.022,0.44092219,0.652532391,0.059555764,0.081454054,0.660240964,0.53298153,128.7747543,132.9595686,47.244,TRUE
RWG-000076,Zygoptera,Calopterygidae,Calopteryx angustipennis,251.318,231.562,38.439,36.999,39.582,37.804,8.255,7.874,8.467,8.001,0.617647059,0.612541993,0.066626162,0.075474994,0.5525,0.576719577,119.9314535,131.2296563,47.244,TRUE
RWG-000077,Zygoptera,Calopterygidae,Calopteryx angustipennis,228.423,209.125,36.915,36.068,37.888,37.105,7.747,7.154,8.065,7.493,0.554189944,0.61722761,0.059800824,0.077135455,0.627296588,0.59039548,124.0979345,132.0874017,47.244,TRUE
RWG-000075,Zygoptera,Calopterygidae,Calopteryx angustipennis,234.14,213.714,37.359,35.052,38.396,35.92,8.001,7.557,8.34,7.832,0.569459757,0.589864467,0.081334972,0.091868671,0.644670051,0.62972973,124.1826818,130.392475,47.244,TRUE
26699,Zygoptera,Calopterygidae,Calopteryx angustipennis,195.551,184.481,33.57,31.538,33.994,32.3,7.197,7.112,7.472,7.557,0.588418431,0.632372215,0.050637506,0.078480638,0.606232295,0.62184874,125.9638068,127.2313499,47.244,TRUE
45249,Zygoptera,Calopterygidae,Calopteryx angustipennis,211.131,197.237,35.348,33.951,36.068,34.586,7.345,7.324,7.662,7.578,0.568661972,0.55997552,0.047684397,0.060026627,0.585635359,0.603351955,122.763608,130.6891961,47.244,TRUE
47116,Zygoptera,Calopterygidae,Calopteryx dimidiata,175.882,162.009,27.961,27.369,29.93,28.935,8.022,7.684,8.34,7.895,0.632248939,0.677395757,0.150603498,0.158284111,0.553299492,0.538873995,138.2285029,137.0001348,47.244,TRUE
44778,Zygoptera,Calopterygidae,Calopteryx dimidiata,166.987,177.448,29.633,29.887,30.692,31.475,7.387,7.726,7.599,7.916,0.636551724,0.640215198,0.146311489,0.133284439,0.526462396,0.609625668,134.5829843,132.3559706,47.244,TRUE
39568,Zygoptera,Calopterygidae,Calopteryx dimidiata,217.006,207.194,30.903,30.353,31.835,31.729,8.911,8.53,9.038,8.7,0.571808511,0.619746498,0.106859009,0.12352963,0.555035129,0.605839416,131.5190481,133.5193525,47.244,TRUE
45271,Zygoptera,Calopterygidae,Calopteryx dimidiata,210.08,199.586,30.586,29.422,31.623,30.544,8.742,8.551,8.848,8.721,0.586345382,0.65003465,0.103371335,0.133892623,0.583732057,0.533980583,131.2429999,135.7631976,47.244,TRUE
20968,Zygoptera,Calopterygidae,Calopteryx dimidiata,151.95,145.154,25.675,24.85,26.67,26.014,7.768,7.493,7.832,7.662,0.650793651,0.672904801,0.126085971,0.141097907,0.586486487,0.566298343,132.0849196,137.703088,47.244,TRUE
31031,Zygoptera,Calopterygidae,Calopteryx dimidiata,152.602,143.398,25.95,24.977,26.839,25.993,7.578,7.345,7.726,7.535,0.600946372,0.650651466,0.118348483,0.134825683,0.553424658,0.573033708,132.7722538,136.2984744,47.244,TRUE
20970,Zygoptera,Calopterygidae,Calopteryx dimidiata,161.278,154.409,26.755,25.696,27.728,26.628,7.789,7.726,7.916,7.832,0.648854962,0.682829889,0.123722145,0.133626917,0.582887701,0.618918919,135.9091086,136.5437454,47.244,TRUE
42775,Zygoptera,Calopterygidae,Calopteryx dimidiata,171.138,159.692,27.178,26.247,28.109,27.559,8.086,7.853,8.149,7.895,0.629518072,0.693548387,0.11215133,0.149615104,0.542857143,0.533512064,132.3966229,136.1670826,47.244,TRUE
47112,Zygoptera,Calopterygidae,Calopteryx dimidiata,192.908,178.155,29.274,28.088,30.501,29.231,8.34,8.128,8.488,8.255,0.625954199,0.677045619,0.112114021,0.137626022,0.57605985,0.556410256,131.7170717,137.7838175,47.244,TRUE
36674,Zygoptera,Calopterygidae,Calopteryx dimidiata,184.833,172.122,28.766,27.707,29.951,28.956,8.17,7.938,8.319,8.128,0.616254417,0.641812866,0.10745989,0.136734685,0.508905852,0.598958333,130.5210402,137.8332998,47.244,TRUE
44767,Zygoptera,Calopterygidae,Calopteryx dimidiata,154.156,144.511,26.204,26.056,26.48,26.818,7.472,7.218,7.874,7.641,0.612310152,0.63062352,0.096279017,0.142309936,0.639784946,0.645429363,132.1504527,135.4542897,47.244,TRUE
31683,Zygoptera,Calopterygidae,Calopteryx dimidiata,161.213,150.979,26.564,26.501,28.152,28.046,7.811,7.493,8.276,7.832,0.590225564,0.684528302,0.139662432,0.167072478,0.595907928,0.589189189,132.373224,134.4587645,47.244,TRUE
44744,Zygoptera,Calopterygidae,Calopteryx dimidiata,150.912,139.87,25.845,24.807,27.263,26.247,7.599,7.303,7.959,7.747,0.652950311,0.699193548,0.142990834,0.164559144,0.593085106,0.565573771,130.1686326,138.3845097,47.244,TRUE
32951,Zygoptera,Calopterygidae,Calopteryx dimidiata,52.67,48.27,18.648,17.865,19.622,18.563,3.916,3.789,3.937,3.831,0.653721683,0.710376283,0.136300393,0.145723433,0.47311828,0.491712707,135.8753367,135.1948039,47.244,TRUE
32215,Zygoptera,Calopterygidae,Calopteryx dimidiata,49.564,48.817,18.352,18.034,19.346,18.733,3.874,3.916,3.895,4.233,0.703501094,0.707344633,0.147030739,0.154865201,0.472826087,0.425,134.8774521,131.8565724,47.244,TRUE
RU-N:WL:OdoD: 2017 00186,Zygoptera,Calopterygidae,Calopteryx dimidiata,137.131,128.245,26.458,25.633,27.411,26.458,6.773,6.583,7.112,7.027,0.606949807,0.6512,0.120992255,0.139420588,0.648809524,0.584337349,130.8137951,135.8282641,47.244,TRUE
18326,Zygoptera,Calopterygidae,Calopteryx dimidiata,192.81,182.407,29.887,28.639,31.115,30.014,8.255,8.086,8.53,8.361,0.629931973,0.669252468,0.115560448,0.130566384,0.555831266,0.564556962,131.2024298,136.6211206,47.244,TRUE
26701,Zygoptera,Calopterygidae,Calopteryx dimidiata,201.374,188.657,29.697,28.766,30.776,30.014,8.509,8.361,8.869,8.594,0.618982118,0.692524683,0.114030315,0.139752928,0.54176611,0.544334975,132.661937,136.6508437,47.244,TRUE
31519,Zygoptera,Calopterygidae,Calopteryx dimidiata,171.045,158.935,27.03,26.035,28.004,26.882,7.916,7.789,8.192,8.043,0.606198035,0.682677165,0.116892216,0.130036795,0.589147287,0.560526316,132.8613414,135.7805059,47.244,TRUE
20969,Zygoptera,Calopterygidae,Calopteryx dimidiata,160.451,148.855,26.628,25.273,27.136,26.649,7.599,7.26,7.874,7.599,0.620904836,0.602065131,0.087087027,0.127936725,0.60483871,0.596100279,132.7633456,135.8261398,47.244,TRUE
18327,Zygoptera,Calopterygidae,Calopteryx dimidiata,188.755,181.128,29.591,28.512,30.755,29.697,8.086,8.467,8.361,8.636,0.642119752,0.729151818,0.117246464,0.154335248,0.564556962,0.573529412,133.6269935,137.5868736,47.244,TRUE
RUN-012434,Zygoptera,Calopterygidae,Calopteryx maculata,215.917,222.636,29.993,30.946,31.052,31.729,9.652,9.843,9.821,9.991,0.625085208,0.64442962,0.156829794,0.135588219,0.635775862,0.631355932,133.3107358,130.6166052,47.244,TRUE
RUN-012390,Zygoptera,Calopterygidae,Calopteryx maculata,258.203,257.742,32.004,31.771,34.078,33.549,10.816,10.922,11.049,11.557,0.642236025,0.658044164,0.187598317,0.193532337,0.620689655,0.631868132,133.3140607,133.9594661,47.244,TRUE
RUN-012381,Zygoptera,Calopterygidae,Calopteryx maculata,247.001,245.861,32.385,31.538,33.846,32.957,10.393,10.456,10.583,10.774,0.643527205,0.636480411,0.172162797,0.170845665,0.618,0.611001965,131.6748082,133.612264,47.244,TRUE
RU-N:WL:OdoD: 2015 00097,Zygoptera,Calopterygidae,Calopteryx maculata,209.556,201.785,27.919,27.03,29.337,28.512,10.075,10.118,10.139,10.308,0.711399711,0.654046028,0.171283086,0.204412512,0.599164927,0.572895277,133.0844372,133.8985565,47.244,TRUE
RU-N:WL:OdoD: 2013 00292,Zygoptera,Calopterygidae,Calopteryx maculata,231.068,219.802,30.12,29.549,30.882,30.819,10.245,9.885,10.456,10.097,0.629198081,0.631181319,0.129925377,0.159117534,0.627530364,0.603773585,131.3874306,133.7668773,47.244,TRUE
RU-N:WL:OdoD: 2013 01281,Zygoptera,Calopterygidae,Calopteryx maculata,226.548,231.049,30.544,30.099,31.538,31.454,9.843,10.456,9.97,10.626,0.638255034,0.668236878,0.141807075,0.177550592,0.566878981,0.643426295,134.9010715,135.3831816,47.244,TRUE
RU-N:WL:OdoD: 2017 00194,Zygoptera,Calopterygidae,Calopteryx maculata,183.457,184.265,26.818,26.247,28.998,28.109,9.144,9.313,9.208,9.462,0.661313869,0.659638554,0.199202711,0.203822502,0.526436782,0.590604027,135.7993346,136.6732428,47.244,TRUE
RU-N:WL:OdoD: 2017 00190,Zygoptera,Calopterygidae,Calopteryx maculata,245.315,234.094,31.75,30.988,32.893,32.3,10.499,10.245,10.689,10.689,0.641570142,0.665792923,0.173989315,0.193404148,0.637623762,0.649504951,131.7671863,135.7532719,47.244,TRUE
RU-N:WL:OdoD: 2017 00191,Zygoptera,Calopterygidae,Calopteryx maculata,230.477,227.172,31.581,31.327,33.084,32.11,9.927,10.033,10.329,10.478,0.615483045,0.572841134,0.166681753,0.175179263,0.651639344,0.678787879,132.7504379,133.2046246,47.244,TRUE
